"ID","condition","correct","rt"
4,1,0,613.102839881795
4,1,0,606.984262632314
4,1,1,563.922127718017
4,1,1,477.175472913942
4,1,1,421.953342422172
4,1,0,640.760794357633
4,1,0,449.184875712157
4,1,1,501.589388916711
4,1,1,413.403857405873
4,1,1,416.636013318143
4,1,1,625.849864786537
4,1,0,527.794859961654
4,1,1,550.974707956272
4,1,1,891.363865272652
4,1,1,555.358242557025
4,1,1,809.848887395354
4,1,1,567.278834918306
4,1,1,639.335660436396
4,1,0,918.080134459488
4,1,1,621.211012386964
4,1,0,1102.75628069837
4,1,1,959.468526107469
4,1,1,496.282833485491
4,1,1,1482.02615001077
4,1,1,394.876073389866
4,1,0,784.920338531211
4,1,1,677.637768461493
4,1,0,917.81342351986
4,1,1,896.682985537809
4,1,1,813.646978485652
4,1,1,938.298002232762
4,1,0,475.368637794942
4,1,1,430.39351935774
4,1,1,809.176849740915
4,1,1,364.082991775858
4,1,1,414.628529039026
4,1,1,587.830448050141
4,1,1,408.142826752332
4,1,0,436.74670199053
4,1,0,756.919821649409
4,1,1,798.493853525827
4,1,0,590.485067083398
4,1,1,531.845215534857
4,1,1,532.072788107181
4,1,1,466.09879518525
4,1,0,1163.04574563522
4,1,1,816.785678892878
4,1,1,565.539982304616
4,1,1,451.927655225626
4,1,0,507.891012796336
4,1,0,497.992244161732
4,1,1,396.035171683477
4,1,1,622.569599264015
4,1,0,846.749006061961
4,1,1,655.280730706433
4,1,1,601.090678498892
4,1,1,607.867954846226
4,1,1,380.610688099636
4,1,1,581.051831188146
4,1,1,894.319772524432
4,1,1,737.805226464033
4,1,1,509.195111871416
4,1,1,615.587038233163
4,1,1,459.227613996709
4,1,1,393.896430901238
4,1,0,723.506821396604
4,1,1,672.747802141668
4,1,1,612.01084993989
4,1,1,796.371827625416
4,1,0,782.726327094011
4,1,1,878.963348274278
4,1,1,658.69223419304
4,1,1,478.714844605961
4,1,1,627.177238110879
4,1,0,437.725815052319
4,1,1,537.470677255426
4,1,1,506.945120736497
4,1,1,378.778116719553
4,1,1,514.777931403409
4,1,0,736.044228114881
4,1,0,856.603160087675
4,1,1,559.988958456723
4,1,1,616.233724152378
4,1,1,1004.12460117604
4,1,1,536.825463175404
4,1,1,533.812631288781
4,1,0,903.704668934501
4,1,1,842.063516761879
4,1,1,476.351846665791
4,1,1,579.726617644072
4,1,1,656.550240538241
4,1,1,698.638731777255
4,1,1,375.108022305863
4,1,1,417.10246183419
4,1,1,414.786183430585
4,1,1,471.743227163818
4,1,1,617.241793675449
4,1,1,542.782518776665
4,1,1,686.161401427657
4,1,1,561.057034611883
4,1,1,520.697716156701
4,1,1,912.694056309904
4,1,0,440.828726124007
4,1,1,849.830072470294
4,1,0,554.392537226707
4,1,1,416.209802631655
4,1,0,711.253788570607
4,1,0,419.677199985375
4,1,1,505.592743206579
4,1,0,764.018102780385
4,1,0,563.090983724513
4,1,1,478.372321798891
4,1,1,647.749156073053
4,1,1,553.227234739063
4,1,1,362.893167585374
4,1,1,377.148648879358
4,1,1,659.928962000396
4,1,1,540.341819813125
4,1,1,559.914505719668
4,1,1,534.293010887483
4,1,1,771.610283601492
4,1,1,477.67126332976
4,1,1,442.732291160319
4,1,1,510.621210135616
4,1,1,459.349131634952
4,1,1,665.13775499735
4,1,1,852.906637971623
4,1,0,410.735934584917
4,1,1,569.823464690335
4,1,1,527.399957145102
4,1,0,572.221759195832
4,1,0,542.698885352167
4,1,1,463.174443713034
4,1,0,717.690190729625
4,1,1,587.198533835751
4,1,1,507.539320890326
4,1,1,618.783106918593
4,1,0,396.175714074883
4,1,1,644.054521835546
4,1,1,862.559482125352
4,1,1,391.617836681147
4,1,1,513.381326376033
4,1,1,469.851998924645
4,1,0,1063.5515123811
4,1,1,1269.26897755022
4,1,1,527.020534470803
4,1,1,431.87485869941
4,1,0,733.76603459886
4,1,1,590.748456699223
4,1,1,406.283331124469
4,1,1,783.374624540517
4,1,1,433.971489633426
4,1,1,589.201740728132
4,1,1,783.691206630427
4,1,0,503.208937965054
4,1,1,601.058956208777
4,1,1,396.27018489373
4,1,1,616.343947312143
4,1,1,629.078992119002
4,1,1,454.284561872048
4,1,0,439.177250426852
4,1,0,425.103005851102
4,1,1,434.719281624694
4,1,1,723.135624454305
4,1,0,445.260430988316
4,1,1,393.182768802974
4,1,1,581.456985129184
4,1,1,719.298075944673
4,1,1,953.778057496742
4,1,1,850.921646920676
4,1,0,765.692036159998
4,1,0,379.58851693729
4,1,0,969.66519741951
4,1,0,420.458869927076
4,1,1,527.655855451158
4,1,0,614.686022207166
4,1,1,513.481255107787
4,1,1,709.979801643421
4,1,0,689.071245753076
4,1,1,453.412662727135
4,1,1,904.993981275336
4,1,1,547.458249594615
4,1,1,549.220758748478
4,1,1,726.86515283581
4,1,1,399.688140299311
4,1,0,609.416798677149
4,1,0,652.053966555832
4,1,1,777.288650202343
4,1,1,941.142779056413
4,1,0,582.336511926973
4,1,1,757.495525166684
4,1,0,412.251607922564
4,1,0,653.117873892171
4,1,1,587.728839671447
4,1,1,472.687485915588
4,1,0,531.137511557952
4,1,0,523.896911986893
4,1,1,411.053503414908
4,1,0,479.106688401657
4,1,1,560.668149795781
4,1,1,875.051666408273
4,1,1,604.377000825618
4,1,0,1119.34587861095
4,1,1,619.895652149725
4,1,1,722.139239120084
4,1,0,490.633887204271
4,1,1,729.014083542214
4,1,1,892.033278571444
4,1,1,595.45980031181
4,1,1,537.274169229424
4,1,1,833.744674263153
4,1,1,640.316845268533
4,1,1,393.919551025808
4,1,1,662.281681529952
4,1,0,782.729221306854
4,1,0,874.029116912032
4,1,1,769.009675807183
4,1,0,774.584403006904
4,1,1,453.209626222321
4,1,0,389.557158624209
4,1,1,364.096170873681
4,1,0,399.254111467421
4,1,1,513.263344099362
4,1,1,522.287294367576
4,1,1,586.937379628546
4,1,1,703.973743952796
4,1,1,617.231097981635
4,1,1,505.312695935702
4,1,1,585.2323980871
4,1,0,645.618916805007
4,1,1,675.908602844429
4,1,0,522.993482144743
4,1,0,486.574918896304
4,1,1,391.725670150233
4,1,1,462.077512145647
4,1,1,550.672895577505
4,1,1,424.34310257321
4,1,1,776.63572067201
4,1,1,418.289083517735
4,1,1,561.776627439036
4,1,1,1212.65757207513
4,1,1,621.901180860487
4,1,1,846.43782606321
4,1,0,681.954559728856
4,1,1,828.425798995444
4,1,1,659.401949005147
4,1,0,538.634830039561
4,1,1,588.468642241949
4,1,0,451.831045488991
4,1,1,689.776805571025
4,1,1,902.089434896477
4,1,0,941.642214270679
4,1,0,696.2583875628
4,1,1,571.751019067058
4,1,1,447.791890191256
4,1,0,870.3469842763
4,1,1,987.748051983456
4,1,1,504.438669159963
4,1,0,357.17326875202
4,1,1,460.567921991212
4,1,0,935.573499912654
4,1,1,417.947249993427
4,1,1,423.056548964861
4,1,1,533.886939406907
4,1,0,432.933576605866
4,1,1,423.107099863073
4,1,1,579.797534596235
4,1,1,690.123232782212
4,1,0,668.218531032625
4,1,1,857.043764417862
4,1,0,695.722378483846
4,1,1,864.40279237733
4,1,0,427.667454256896
4,1,0,443.641495920401
4,1,1,607.942715859148
4,1,1,374.674153583298
4,1,0,635.426914483836
4,1,1,697.677858525135
4,1,1,425.699836242784
4,1,1,615.08565663652
4,2,1,746.09061930635
4,2,1,530.541086977341
4,2,1,719.810991376945
4,2,1,513.614617655079
4,2,1,534.593558438246
4,2,1,543.89935987378
4,2,1,380.701373321697
4,2,1,573.25651458176
4,2,1,693.193461104294
4,2,0,678.463322935875
4,2,1,593.251559387017
4,2,1,443.718902341294
4,2,1,412.461537386884
4,2,1,527.56637280205
4,2,1,574.540667376076
4,2,1,415.973873208627
4,2,1,358.382383143084
4,2,1,365.607186320118
4,2,1,358.620962401758
4,2,1,482.876429565827
4,2,1,532.10205114843
4,2,1,592.56245391856
4,2,1,532.67756957588
4,2,1,425.003248535365
4,2,1,525.028415974345
4,2,1,428.960353978544
4,2,1,608.462659321746
4,2,1,463.237669003811
4,2,1,524.106879489224
4,2,1,600.859157348031
4,2,1,501.624600139649
4,2,1,395.368893499175
4,2,1,850.82308201387
4,2,1,480.87159402688
4,2,1,650.600775319147
4,2,1,593.524371401533
4,2,1,405.745149878774
4,2,1,485.416514163303
4,2,1,407.813504498565
4,2,1,656.943274798525
4,2,1,534.632177589913
4,2,1,585.154080228479
4,2,1,371.73432849304
4,2,1,381.162443072936
4,2,1,575.587168276276
4,2,1,391.380473353455
4,2,1,469.477176694918
4,2,1,392.223031701066
4,2,1,460.074094732604
4,2,1,868.058935558507
4,2,1,375.972735815695
4,2,1,559.287319256963
4,2,1,554.079411957023
4,2,1,690.54918784591
4,2,1,450.458348533032
4,2,1,387.945268109987
4,2,1,420.718597635825
4,2,1,737.754654542608
4,2,1,599.139643603941
4,2,1,612.312671412113
4,2,1,521.965379483781
4,2,1,566.086185391632
4,2,1,705.045927553973
4,2,1,482.339806426463
4,2,1,484.562994301223
4,2,1,928.574710320205
4,2,1,623.261988818724
4,2,1,454.467069089585
4,2,1,392.6642575388
4,2,1,438.748964374892
4,2,1,823.006629210253
4,2,1,502.439133689866
4,2,1,487.813732960244
4,2,1,463.7670371745
4,2,1,592.606734939581
4,2,1,493.503211106509
4,2,1,506.527307548559
4,2,1,613.251652900428
4,2,1,448.186398290901
4,2,1,421.211224613937
4,2,1,434.289171308707
4,2,1,387.768847682864
4,2,1,403.870298724906
4,2,1,467.868944783656
4,2,1,403.7486947024
4,2,1,375.218568223371
4,2,1,658.437590015142
4,2,1,471.18672968693
4,2,1,516.03624721917
4,2,1,372.517277057923
4,2,1,734.27064355908
4,2,1,439.924573773601
4,2,1,364.101708104168
4,2,1,639.753554268036
4,2,1,733.972833974898
4,2,1,402.952695047043
4,2,1,544.253707210365
4,2,1,657.418129415266
4,2,1,541.418106735948
4,2,1,361.974315121103
4,2,1,528.467402667997
4,2,0,720.959645696307
4,2,1,398.632769767693
4,2,1,384.76547103423
4,2,1,530.433127808394
4,2,1,409.12997190732
4,2,1,606.61598889279
4,2,1,403.364729256763
4,2,1,629.518401375593
4,2,1,718.11587875344
4,2,1,793.011055092539
4,2,1,659.756392164523
4,2,1,512.397693839451
4,2,0,549.127092558847
4,2,1,629.277339028103
4,2,1,611.686838409811
4,2,1,427.097706001595
4,2,1,471.054759540709
4,2,1,398.080070905914
4,2,1,1031.20305034072
4,2,1,717.152820645728
4,2,1,542.488778738277
4,2,1,405.328156272786
4,2,1,459.752023509096
4,2,1,436.544924162775
4,2,1,695.179052358589
4,2,1,609.65350195185
4,2,1,1018.51201510114
4,2,1,384.700200488762
4,2,1,650.021560359322
4,2,1,595.708675811659
4,2,1,399.27950398616
4,2,1,557.512750308731
4,2,1,447.669775582634
4,2,1,540.831368475461
4,2,1,466.355214342695
4,2,1,578.489034511539
4,2,1,436.611124577052
4,2,1,559.388866133915
4,2,1,581.036836962259
4,2,1,375.044267015614
4,2,1,442.416926486209
4,2,1,509.338604596548
4,2,1,395.173746321408
4,2,1,449.894276871621
4,2,1,385.076527853471
4,2,1,482.45936068796
4,2,1,537.194381848
4,2,1,503.714868502427
4,2,1,455.009974149516
4,2,1,753.56708186042
4,2,1,560.165885402614
4,2,1,467.786290432427
4,2,1,574.246012135434
4,2,0,645.388548386944
4,2,1,703.242526329526
4,2,1,670.148419252645
4,2,1,550.827163277526
4,2,0,441.313221992794
4,2,1,511.711160733249
4,2,1,625.258803740266
4,2,1,488.779402634248
4,2,1,490.809887974465
4,2,1,414.477709872812
4,2,1,681.980013253633
4,2,1,676.733415705016
4,2,1,670.775957348224
4,2,1,494.99114347015
4,2,1,522.732499224608
4,2,1,557.773663663921
4,2,1,553.098592272349
4,2,1,582.202701980992
4,2,1,608.823478091914
4,2,1,485.988339549415
4,2,1,926.862919175562
4,2,1,470.390269045566
4,2,1,562.913921981916
4,2,1,552.859468854001
4,2,1,543.546657770074
4,2,1,577.639279193793
4,2,1,372.647455539752
4,2,1,384.073892786868
4,2,1,430.645472332921
4,2,1,560.075810262884
4,2,1,667.888952938267
4,2,1,580.718067567116
4,2,0,550.588286667962
4,2,1,708.420126928951
4,2,1,1030.59221878145
4,2,1,611.742212153799
4,2,1,422.324231250353
4,2,1,446.453419983436
4,2,1,413.330406078853
4,2,1,718.259828305778
4,2,1,553.383807978829
4,2,1,491.475942270431
4,2,1,417.270973021952
4,2,1,607.208451995377
4,2,1,497.683537130581
4,2,1,553.951827549172
4,2,1,416.735775068634
4,2,1,417.82043203654
4,2,1,516.983722263929
4,2,1,552.289713952936
4,2,1,599.020510821463
4,2,1,566.159876559591
4,2,1,416.144408354413
4,2,1,556.884135089209
4,2,1,677.756409567447
4,2,1,418.30997394571
4,2,1,525.716377111748
4,2,1,727.859963025054
4,2,1,503.787572617887
4,2,1,618.596634137268
4,2,1,561.358035900867
4,2,1,388.698272260632
4,2,1,513.559462578003
4,2,1,641.837742093025
4,2,1,408.905433502032
4,2,1,506.716492945323
4,2,1,451.579431210319
4,2,1,467.447358267373
4,2,1,657.974970417915
4,2,1,407.177523772373
4,2,1,588.511452768535
4,2,1,353.905109840975
4,2,1,456.487064132833
4,2,1,409.388785297607
4,2,1,607.571153879586
4,2,1,418.341054030335
4,2,1,450.311898082558
4,2,1,531.882008162035
4,2,1,605.235583104147
4,2,1,810.307943327413
4,2,1,794.42359438585
4,2,1,413.687122181338
4,2,1,424.688639411299
4,2,1,414.793330558863
4,2,1,690.244078173589
4,2,1,403.627100923416
4,2,1,647.121058567225
4,2,1,350.916738437586
4,2,1,595.089678725028
4,2,1,390.924073513287
4,2,1,471.268135985028
4,2,1,448.364045237344
4,2,1,512.705228156892
4,2,1,448.889173785069
4,2,1,410.403712587897
4,2,1,554.79011996316
4,2,1,605.491589357463
4,2,1,836.806283372315
4,2,1,356.285945077465
4,2,1,538.798811883201
4,2,1,530.924597791565
4,2,0,574.512219812706
4,2,1,356.544954363027
4,2,1,497.212761567327
4,2,1,475.980345253203
4,2,1,502.90610109422
4,2,1,527.397494993141
4,2,1,496.817537911724
4,2,1,616.669987088469
4,2,1,666.476093923094
4,2,1,610.186988733245
4,2,1,428.27171287986
4,2,1,530.687327621795
4,2,1,373.611363518355
4,2,1,791.336477127763
4,2,1,523.437850903426
4,2,1,610.824481699137
4,2,1,621.96086960014
4,2,1,675.254778878718
4,2,1,542.329048448277
4,2,1,466.749245022347
4,2,1,569.454358655922
4,2,1,538.088080444864
4,2,1,534.129344007269
4,2,1,378.315783228414
4,2,1,637.902837844312
4,2,1,421.873574574303
4,2,1,593.31092777963
4,2,1,888.708241195086
4,2,1,394.388702225784
4,2,1,380.902953670895
4,2,1,705.021006849582
4,2,1,604.942030866372
4,2,1,803.101255147069
4,2,1,753.842321273266
4,2,1,677.086749624701
4,2,1,504.616143876547
4,2,1,459.196388236423
4,2,1,537.613315077259
4,2,1,444.799966422712
4,2,1,341.421507537575
4,2,1,437.316513571684
4,2,1,410.929495675335
4,2,1,431.693021124439
4,2,1,707.578499366705
4,2,1,438.028866922037
4,2,1,507.588392826889
4,2,1,591.998904828914
4,2,1,510.010834879552
4,2,1,637.916583220226
4,2,1,436.318948092297
4,2,1,371.514972718131
4,2,1,366.811020791585
4,2,1,534.367344060713
4,2,1,520.868691805367
4,2,1,629.619169692672
4,2,1,593.350784711976
4,2,1,649.724654130761
4,2,1,502.184826022211
4,2,1,392.076607242699
4,2,1,513.380282804682
4,2,1,745.973364829396
4,2,1,493.465172619986
4,2,1,670.949647582252
4,2,1,460.524924352067
4,2,1,608.313641152917
4,2,1,372.32524093727
4,2,1,556.999157836379
4,2,1,566.123321513053
4,2,1,426.764159446896
4,2,1,649.277559305619
4,2,1,576.896163546264
4,2,1,413.679384676131
4,2,1,412.280619298507
4,2,1,415.120559482544
4,2,1,431.168563440743
4,2,1,692.209123550117
4,2,1,708.020094006023
4,2,1,470.777113399543
4,2,1,451.5496308193
4,2,1,416.437182458272
4,2,1,593.576386972951
4,2,1,599.885641085563
4,2,1,526.867002191349
4,2,1,416.486402029671
4,2,1,515.77154888411
4,2,1,579.332597825011
4,2,1,440.872927854664
4,2,1,591.251203481683
4,2,1,411.304437598467
4,2,1,421.91664027792
4,2,1,451.718609574941
4,2,1,669.546691515602
4,2,1,600.849137603205
4,2,1,470.650863734118
4,2,1,651.8352179147
4,2,1,517.351179657928
4,2,1,618.074506390237
4,2,1,617.047557238967
4,2,1,519.968732940014
4,2,0,485.14377368496
4,2,1,552.065213174957
4,2,1,497.709531295917
4,2,1,444.814115710641
4,2,1,531.928144237952
4,2,1,489.41212991877
4,2,1,423.803652570875
4,2,1,367.741796358973
4,2,1,567.969427821756
4,2,1,440.5423476758
4,2,1,461.347537702632
4,2,1,582.31437243804
4,2,1,810.294382611123
4,2,1,630.150846579964
4,2,1,690.517512545305
4,2,1,393.842953785752
4,2,1,545.08063408276
4,2,1,381.111100857652
4,2,1,379.431661939757
4,2,1,514.069960141859
4,2,1,661.628737551632
4,2,1,414.9308426304
4,2,1,746.149490755135
4,2,1,580.185639979093
4,2,1,529.442800480768
4,2,1,550.768708290648
4,2,1,526.453684047015
4,2,1,658.769061330357
4,2,1,451.814664914142
4,2,1,637.185144889459
4,2,1,369.098906389234
4,2,1,424.433205538427
4,2,1,569.330428231867
4,2,1,421.119739792325
4,2,1,405.039415226908
4,2,1,500.527568392371
4,2,1,685.467502503269
4,2,1,495.074076565084
4,2,1,612.399004701848
4,2,1,599.381968064668
4,2,1,338.963947976661
4,2,1,645.763134458756
4,2,1,594.731697926707
4,2,1,689.005518126942
4,2,1,454.99975784074
4,2,1,778.196102251621
5,1,0,815.410650585548
5,1,1,929.936097149555
5,1,1,495.098347314514
5,1,0,536.692531282964
5,1,1,568.510000520002
5,1,1,501.978179410615
5,1,1,379.943712589595
5,1,0,446.388871358425
5,1,1,357.136210657292
5,1,1,845.024615941959
5,1,0,553.706897629489
5,1,0,697.69500489714
5,1,1,385.094559187541
5,1,0,511.633854923208
5,1,1,490.50989488002
5,1,1,440.555636376672
5,1,1,388.748731476409
5,1,0,598.794787905672
5,1,1,595.334729210898
5,1,1,737.503263035909
5,1,1,479.880184649212
5,1,1,505.014413161254
5,1,1,601.423963365781
5,1,1,477.156557415104
5,1,1,658.116975440221
5,1,1,406.294931217025
5,1,1,835.526709558846
5,1,1,424.516827237699
5,1,1,802.558929657025
5,1,1,685.409865158372
5,1,1,738.738129929326
5,1,0,501.652471216752
5,1,0,525.7897754873
5,1,0,546.422700301222
5,1,1,759.187442893546
5,1,0,374.1898086823
5,1,0,789.848102777686
5,1,1,542.810396684309
5,1,1,453.346383457714
5,1,0,854.835678231881
5,1,1,732.775655446602
5,1,0,737.265571324182
5,1,1,541.442291858934
5,1,1,397.478545095685
5,1,1,760.439139687752
5,1,1,382.702769378458
5,1,1,794.834695139953
5,1,1,554.818430754066
5,1,1,365.804338020447
5,1,0,670.507686112431
5,1,1,563.128910249971
5,1,1,786.948344506158
5,1,1,353.175858516892
5,1,0,723.277227817755
5,1,1,762.370020626221
5,1,1,588.178063575134
5,1,1,719.084919049832
5,1,1,651.04382372847
5,1,1,748.616282432892
5,1,1,384.376620075098
5,1,0,631.758154514807
5,1,0,666.135654487957
5,1,0,484.230123116587
5,1,0,423.262058524863
5,1,1,833.673170447889
5,1,0,409.234282281343
5,1,0,557.868614513468
5,1,1,515.381526981267
5,1,1,451.839220051422
5,1,1,710.984305531059
5,1,0,597.941995796576
5,1,1,369.649505187944
5,1,1,786.94037545975
5,1,1,771.174742594999
5,1,1,876.971359823672
5,1,1,678.166020144584
5,1,1,693.203165978205
5,1,1,535.887721826746
5,1,1,727.736780389358
5,1,1,370.978479868272
5,1,1,441.23256324157
5,1,1,605.530565270244
5,1,1,667.834598605756
5,1,1,380.873219323859
5,1,1,385.389088936603
5,1,1,711.560024503756
5,1,1,452.599453464534
5,1,1,542.495751774137
5,1,0,524.483973679113
5,1,1,776.429995742126
5,1,1,720.06711337439
5,1,1,465.140654632801
5,1,0,941.692835992316
5,1,1,644.072107890971
5,1,1,587.647313401494
5,1,0,742.732911247781
5,1,0,501.93318354175
5,1,0,606.375021217996
5,1,1,445.910226479025
5,1,1,728.906817414691
5,1,1,528.114956202266
5,1,1,748.792778344353
5,1,1,445.651421674587
5,1,1,474.751042111349
5,1,0,481.298962865736
5,1,1,768.456501861343
5,1,0,611.864976006604
5,1,1,446.925742341111
5,1,0,757.93906734078
5,1,1,546.34544642767
5,1,1,890.040679460284
5,1,1,602.918036166739
5,1,1,440.011366271853
5,1,0,508.157359167737
5,1,1,783.353898326139
5,1,1,603.818546919973
5,1,1,623.40870934724
5,1,0,698.625741950108
5,1,1,656.793868850658
5,1,1,715.06236270854
5,1,1,554.032049286519
5,1,1,524.32401198748
5,1,1,494.124672854188
5,1,0,1106.25263041361
5,1,1,917.544235862271
5,1,1,527.397686422195
5,1,1,403.194735099555
5,1,1,450.312304275986
5,1,1,449.160104794491
5,1,1,1413.94025096082
5,1,1,820.085532960058
5,1,1,647.442839875153
5,1,1,598.769673083481
5,1,1,674.580082264543
5,1,1,586.217261635532
5,1,1,658.67734250993
5,1,1,626.98652355972
5,1,1,558.807143906468
5,1,1,576.637565364292
5,1,1,1340.21197649855
5,1,1,454.592839313782
5,1,1,495.299173876281
5,1,0,608.135789496793
5,1,0,568.066862641732
5,1,0,635.94254107852
5,1,0,682.132910889993
5,1,1,1103.23569996265
5,1,1,548.180537093721
5,1,1,680.036857147826
5,1,1,453.009221968926
5,1,1,386.180115070521
5,1,1,499.449178787709
5,1,1,586.606686813765
5,1,0,507.778088912185
5,1,1,447.836920402823
5,1,1,454.724722451714
5,1,1,754.549882812687
5,1,1,606.437559494734
5,1,0,968.458984720325
5,1,0,513.778742169342
5,1,1,1184.43185436073
5,1,1,778.561191568679
5,1,0,432.059135448503
5,1,1,660.688460340573
5,1,1,554.131165046458
5,1,1,453.728188491597
5,1,0,806.003308188063
5,1,1,399.426855063086
5,1,1,431.871606971981
5,1,0,780.003595062152
5,1,0,582.300910332548
5,1,1,379.992693339766
5,1,1,793.946608079787
5,1,0,694.718707377457
5,1,1,388.647102245796
5,1,0,566.675035246006
5,1,1,1276.11609286415
5,1,1,853.272939875213
5,1,1,539.235849465758
5,1,1,960.28806944838
5,1,0,568.805735827649
5,1,0,510.775563331665
5,1,1,749.465807492072
5,1,1,624.620053818252
5,1,1,432.465295297281
5,1,1,1087.52370792521
5,1,0,656.554292080349
5,1,1,387.201481253255
5,1,1,437.92585595348
5,1,0,413.53678728983
5,1,1,438.830143513076
5,1,1,494.121177512425
5,1,0,495.37549281681
5,1,1,883.041493432348
5,1,1,446.971672031945
5,1,1,624.574529579142
5,1,1,512.061138140774
5,1,1,477.919319939469
5,1,0,543.910325711856
5,1,1,620.15295058299
5,1,1,415.060747527628
5,1,1,680.944157128782
5,1,1,590.586736720832
5,1,0,646.544067181125
5,1,1,534.255482349466
5,1,1,770.24027503101
5,1,1,427.091804781598
5,1,0,675.261438800421
5,1,1,442.501919400116
5,1,1,793.103771991536
5,1,0,485.581785019637
5,1,0,464.733020315815
5,1,0,531.811156040199
5,1,1,583.778573812727
5,1,0,530.428930815295
5,1,0,718.589682838481
5,1,1,564.219217930564
5,1,1,559.45447555194
5,1,1,571.74839514379
5,1,1,381.717816679389
5,1,1,655.314662188819
5,1,1,680.674581907534
5,1,1,600.318122463923
5,1,1,895.924247245321
5,1,1,642.373335013224
5,1,1,695.262988142407
5,1,1,538.91093248752
5,1,0,449.299380055896
5,1,1,511.719196956462
5,1,0,877.639147839714
5,1,1,424.006646497162
5,1,0,432.924720906433
5,1,1,711.927931394614
5,1,1,913.586320192214
5,1,1,567.41092255447
5,1,0,559.299910203184
5,1,0,1055.7241389272
5,1,1,853.16786927338
5,1,1,519.915555299502
5,1,1,419.580258346538
5,1,0,905.525359866022
5,1,1,516.361964422684
5,1,1,669.880832831518
5,1,0,453.988716197653
5,1,1,704.857586215108
5,1,0,695.974993188165
5,1,0,1126.67813990707
5,1,0,578.106758166143
5,1,0,644.670839278404
5,1,0,452.776958287566
5,1,0,440.621015267847
5,1,1,722.163814053514
5,1,1,670.094062460621
5,1,0,406.708016256532
5,1,0,442.071624686363
5,1,1,858.757917866372
5,1,1,1056.06625259988
5,1,0,366.193076430041
5,1,0,872.526156267644
5,1,0,706.596708568173
5,1,1,708.775187724127
5,1,0,666.60010034205
5,1,0,747.935985447491
5,1,0,416.235631188341
5,1,0,556.275725919015
5,1,0,646.81688929062
5,1,0,642.23538017897
5,1,0,536.477621241199
5,1,1,668.937277602992
5,1,0,630.000869071519
5,1,1,519.89036545032
5,1,1,470.832882897136
5,1,0,568.773196984953
5,1,1,781.518834480448
5,1,0,479.426857665948
5,1,1,531.263435067466
5,1,1,613.803713341701
5,1,1,1451.47015757619
5,1,1,539.070118950237
5,1,1,731.451764209161
5,1,1,349.980669768456
5,1,1,1482.08180680199
5,1,1,396.608824725501
5,1,1,500.524649199082
5,1,0,463.232357062027
5,1,0,641.297847322709
5,1,1,746.526065985855
5,1,1,878.10272596518
5,1,0,467.078245263382
5,1,1,574.274454446705
5,1,1,788.894748479213
5,1,0,703.928787176901
5,1,1,506.333711781451
5,1,1,575.809225347665
5,1,1,882.484052845266
5,1,1,754.677227667013
5,1,1,524.505320751106
5,1,1,738.889455445858
5,1,1,404.243119926503
5,1,1,669.94795260604
5,1,1,650.714582192207
5,1,1,416.439129263279
5,1,1,591.392213645021
5,1,1,642.645540895484
5,1,1,671.538517853348
5,1,1,478.928328542537
5,1,0,843.911654570144
5,1,0,952.388087417529
5,1,0,472.348334080485
5,1,1,647.283781934774
5,1,0,630.219777901327
5,1,1,1179.95740353799
5,1,1,651.791695707528
5,1,1,513.90808318768
5,1,1,20804.0603532794
5,1,0,959.164938973461
5,1,1,694.085184428016
5,1,1,699.301378167168
5,1,1,601.467527425511
5,1,1,408.466847379405
5,1,1,650.031400892632
5,1,1,581.701503791385
5,1,0,1350.01513037834
5,1,1,710.95159378914
5,1,1,477.806569312287
5,1,1,625.598590929789
5,1,1,436.889893517187
5,1,1,399.086863165591
5,1,1,539.782535876524
5,1,1,486.68236555026
5,1,1,447.947557011604
5,1,0,492.241865704125
5,1,1,993.936197879868
5,1,1,1231.63387687391
5,1,1,784.729614785324
5,1,1,846.725585288226
5,1,1,668.714690120332
5,1,1,669.945735922608
5,1,1,447.699070217194
5,1,0,950.4662072719
5,1,1,462.383271340634
5,1,1,509.068789914456
5,1,1,1339.27531705576
5,1,1,851.840357376497
5,1,0,540.779731190401
5,1,1,734.313804164015
5,1,1,889.504954767598
5,1,1,610.079844524335
5,1,1,609.741814423685
5,1,1,675.117657678472
5,1,1,905.49423157052
5,1,1,419.729135379734
5,1,0,378.479511920174
5,1,0,443.107961373875
5,1,1,816.351474436498
5,1,1,506.732706529872
5,1,0,501.665271236007
5,1,0,1032.54671396018
5,1,1,620.944327869368
5,1,1,569.215983669267
5,1,1,736.216030288149
5,1,1,484.9928436766
5,1,1,538.120157546224
5,1,1,722.970662954579
5,1,1,419.962344325767
5,1,1,701.477449705444
5,1,1,646.331851915329
5,1,1,667.424047908107
5,1,1,720.983110898182
5,1,1,850.202916973454
5,1,1,405.534220405877
5,1,1,643.806930179231
5,1,0,1466.4378799053
5,1,0,885.543782596498
5,1,0,525.807358241327
5,1,0,431.981159220381
5,1,1,542.071083464927
5,1,0,472.666495835851
5,1,1,996.773618588761
5,1,0,483.78594367147
5,1,1,387.560236613739
5,1,1,401.985930329912
5,1,1,445.912101329987
5,1,1,423.612474483527
5,1,1,710.310434793676
5,1,0,640.650528629279
5,1,1,368.455696982458
5,1,1,423.635693263696
5,1,1,646.241473132209
5,1,1,555.70758752793
5,1,1,465.169616181065
5,1,1,552.424994709688
5,1,1,738.717270155107
